# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955747.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955747.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955747.sam
ECs_2563	NC_002695.2	2538620	2539489	+	870	5077
ECs_2564	NC_002695.2	2539617	2541059	+	1443	27307
ECs_2565	NC_002695.2	2541190	2542161	-	972	7608
ECs_2566	NC_002695.2	2542281	2543603	-	1323	21974
ECs_2567	NC_002695.2	2543619	2544605	-	987	10516
ECs_2568	NC_002695.2	2544630	2545385	+	756	1706
ECs_2569	NC_002695.2	2545382	2546167	+	786	1491
ECs_2570	NC_002695.2	2546413	2547423	-	1011	8902
ECs_2571	NC_002695.2	2547432	2548043	-	612	4921
ECs_2572	NC_002695.2	2548318	2548920	+	603	85
ECs_2573	NC_002695.2	2548922	2549443	-	522	3372
ECs_2574	NC_002695.2	2549478	2550218	-	741	7402
ECs_2575	NC_002695.2	2550247	2550756	-	510	3905
ECs_2576	NC_002695.2	2550817	2552589	-	1773	22625
ECs_2577	NC_002695.2	2552899	2553465	+	567	1750
ECs_2578	NC_002695.2	2553462	2554280	+	819	1208
ECs_2579	NC_002695.2	2554333	2554728	+	396	2672
ECs_2580	NC_002695.2	2554769	2555512	+	744	3737
ECs_2581	NC_002695.2	2555509	2556480	+	972	3371
ECs_2582	NC_002695.2	2556645	2559074	-	2430	1558
ECs_2583	NC_002695.2	2559099	2560199	-	1101	116
ECs_2584	NC_002695.2	2560587	2561333	-	747	10067
ECs_2585	NC_002695.2	2561347	2561913	-	567	3042
ECs_2586	NC_002695.2	2562129	2563862	+	1734	20180
ECs_2587	NC_002695.2	2564039	2564527	+	489	507
ECs_2588	NC_002695.2	2564647	2565042	-	396	72
ECs_2589	NC_002695.2	2565039	2567117	-	2079	499
ECs_2590	NC_002695.2	2567110	2568258	-	1149	152
ECs_2591	NC_002695.2	2568460	2569104	-	645	1115
ECs_2592	NC_002695.2	2569115	2569504	-	390	558
ECs_2593	NC_002695.2	2569519	2570568	-	1050	498
ECs_2594	NC_002695.2	2570571	2571431	-	861	886
ECs_2595	NC_002695.2	2571450	2573051	-	1602	3205
ECs_2596	NC_002695.2	2573097	2574758	-	1662	3220
ECs_2597	NC_002695.2	2574901	2575404	-	504	1424
ECs_2598	NC_002695.2	2575425	2577389	-	1965	4245
ECs_2599	NC_002695.2	2577394	2578320	-	927	1686
ECs_2600	NC_002695.2	2578317	2579204	-	888	2481
ECs_2601	NC_002695.2	2579331	2579909	-	579	10635
ECs_2602	NC_002695.2	2579912	2580262	-	351	11351
ECs_2603	NC_002695.2	2581042	2581470	+	429	1743
ECs_2604	NC_002695.2	2581477	2582901	-	1425	10900
ECs_2605	NC_002695.2	2582876	2583676	-	801	7187
ECs_2608	NC_002695.2	2584844	2586358	-	1515	721
ECs_2609	NC_002695.2	2586428	2587417	-	990	313
ECs_2610	NC_002695.2	2588214	2588717	+	504	1045
ECs_5464	NC_002695.2	2588797	2589048	-	252	1374
ECs_2612	NC_002695.2	2589511	2589834	+	324	186
ECs_2613	NC_002695.2	2590005	2590502	+	498	11308
ECs_2614	NC_002695.2	2590539	2590778	-	240	202
ECs_2615	NC_002695.2	2590970	2592181	+	1212	845
ECs_2616	NC_002695.2	2592243	2592908	-	666	3740
ECs_2617	NC_002695.2	2593265	2594266	-	1002	448
ECs_2618	NC_002695.2	2594272	2594619	-	348	73
ECs_2619	NC_002695.2	2594649	2595299	-	651	145
ECs_2620	NC_002695.2	2595315	2595719	-	405	399
ECs_2621	NC_002695.2	2595809	2595946	-	138	10
ECs_2622	NC_002695.2	2596018	2596221	+	204	18
ECs_2623	NC_002695.2	2596243	2596593	+	351	40
ECs_2624	NC_002695.2	2596604	2596882	+	279	13
ECs_2625	NC_002695.2	2596894	2597136	+	243	3
ECs_5738	NC_002695.2	2597133	2597246	+	114	3
ECs_2626	NC_002695.2	2597339	2597755	+	417	7
ECs_2627	NC_002695.2	2597779	2597982	+	204	5
ECs_2628	NC_002695.2	2597979	2598245	+	267	14
ECs_2629	NC_002695.2	2598242	2598541	+	300	14
ECs_2630	NC_002695.2	2598553	2599170	+	618	1498
ECs_2631	NC_002695.2	2598864	2599094	+	231	0
ECs_2632	NC_002695.2	2599167	2599532	+	366	38
ECs_2633	NC_002695.2	2599539	2602361	+	2823	407
ECs_2634	NC_002695.2	2602438	2603397	+	960	300
ECs_2635	NC_002695.2	2603402	2603716	+	315	88
ECs_2636	NC_002695.2	2603736	2604425	-	690	818
ECs_2637	NC_002695.2	2604425	2604751	-	327	233
ECs_5739	NC_002695.2	2604922	2605338	+	417	92
ECs_2638	NC_002695.2	2605382	2605954	-	573	116
ECs_2639	NC_002695.2	2606111	2606599	-	489	210
ECs_2643	NC_002695.2	2609566	2609931	-	366	251
ECs_2644	NC_002695.2	2609986	2610498	-	513	146
ECs_2645	NC_002695.2	2610498	2611682	-	1185	474
ECs_2646	NC_002695.2	2611840	2612163	+	324	275
ECs_2647	NC_002695.2	2612114	2613145	-	1032	1242
ECs_2648	NC_002695.2	2613189	2613383	-	195	242
ECs_2649	NC_002695.2	2613404	2613685	-	282	319
ECs_R0066	NC_002695.2	2614224	2614310	-	87	1197
ECs_R0067	NC_002695.2	2614323	2614396	-	74	1304
ECs_R0068	NC_002695.2	2614450	2614525	-	76	4380
ECs_2650	NC_002695.2	2614677	2615225	-	549	2568
ECs_2651	NC_002695.2	2615282	2617114	-	1833	5274
ECs_2652	NC_002695.2	2617111	2617767	-	657	5670
ECs_2653	NC_002695.2	2618226	2618450	+	225	3074
ECs_2654	NC_002695.2	2618518	2619240	-	723	3819
ECs_2655	NC_002695.2	2619470	2620222	-	753	2680
ECs_2656	NC_002695.2	2620219	2620887	-	669	1872
ECs_2659	NC_002695.2	2621992	2622849	-	858	16462
ECs_2660	NC_002695.2	2622880	2623431	-	552	447
ECs_2661	NC_002695.2	2623477	2624196	-	720	399
ECs_2662	NC_002695.2	2624516	2626273	-	1758	27514
ECs_2663	NC_002695.2	2626539	2627936	+	1398	2844
ECs_2664	NC_002695.2	2627961	2628371	+	411	546
ECs_2665	NC_002695.2	2628371	2628736	+	366	564
ECs_2666	NC_002695.2	2628814	2630301	+	1488	20392
ECs_2667	NC_002695.2	2630335	2630748	-	414	2465
ECs_2668	NC_002695.2	2630935	2632140	+	1206	2132
ECs_2669	NC_002695.2	2632137	2632370	+	234	291
ECs_2670	NC_002695.2	2632479	2633147	+	669	1000
ECs_2671	NC_002695.2	2633258	2633737	+	480	2375
ECs_2672	NC_002695.2	2633875	2635014	-	1140	325
ECs_2674	NC_002695.2	2635833	2636972	-	1140	295
ECs_2676	NC_002695.2	2637321	2637635	-	315	70
ECs_2677	NC_002695.2	2637850	2639508	+	1659	275
ECs_2678	NC_002695.2	2639501	2640496	+	996	270
ECs_2679	NC_002695.2	2640489	2641175	+	687	292
ECs_2680	NC_002695.2	2641237	2642610	+	1374	331
ECs_2681	NC_002695.2	2642629	2643072	+	444	74
ECs_2682	NC_002695.2	2643069	2644196	+	1128	506
ECs_2683	NC_002695.2	2644301	2644765	+	465	181
ECs_2684	NC_002695.2	2644770	2645774	+	1005	324
ECs_2685	NC_002695.2	2645771	2646184	+	414	71
ECs_2686	NC_002695.2	2646187	2646552	+	366	73
ECs_2687	NC_002695.2	2646552	2647289	+	738	150
ECs_2688	NC_002695.2	2647299	2647568	+	270	81
ECs_2689	NC_002695.2	2647576	2648361	+	786	401
ECs_2690	NC_002695.2	2648651	2649274	+	624	2216
ECs_2691	NC_002695.2	2649318	2649506	-	189	1019
ECs_2692	NC_002695.2	2649669	2649896	+	228	4966
ECs_2693	NC_002695.2	2650194	2651009	+	816	2640
ECs_2694	NC_002695.2	2651006	2652700	-	1695	4674
ECs_2695	NC_002695.2	2652871	2653053	-	183	384
ECs_2696	NC_002695.2	2653132	2654049	-	918	1109
ECs_2697	NC_002695.2	2654222	2655142	+	921	805
ECs_2698	NC_002695.2	2655131	2655601	-	471	1389
ECs_2699	NC_002695.2	2655582	2657000	-	1419	10222
ECs_2700	NC_002695.2	2657067	2657762	-	696	1794
ECs_2705	NC_002695.2	2660511	2661362	+	852	1651
ECs_2706	NC_002695.2	2661470	2662828	-	1359	1401
ECs_2707	NC_002695.2	2662828	2663610	-	783	1085
ECs_2708	NC_002695.2	2663632	2664045	+	414	388
ECs_2709	NC_002695.2	2664153	2665157	+	1005	1518
ECs_2710	NC_002695.2	2665158	2665793	+	636	735
ECs_2711	NC_002695.2	2666029	2666700	+	672	1025
ECs_2712	NC_002695.2	2667043	2667573	+	531	1079
ECs_2714	NC_002695.2	2668710	2669363	+	654	440
ECs_2715	NC_002695.2	2669688	2670701	+	1014	1256
ECs_2716	NC_002695.2	2670827	2671096	-	270	123
ECs_2717	NC_002695.2	2671098	2672411	-	1314	341
ECs_2718	NC_002695.2	2672476	2673075	-	600	139
ECs_2719	NC_002695.2	2673143	2675494	-	2352	956
ECs_2720	NC_002695.2	2675446	2676621	-	1176	726
ECs_2721	NC_002695.2	2676862	2677440	-	579	244
ECs_2722	NC_002695.2	2677437	2678180	-	744	152
ECs_2723	NC_002695.2	2678191	2678889	-	699	159
ECs_2724	NC_002695.2	2678889	2679218	-	330	91
ECs_2725	NC_002695.2	2679215	2679979	-	765	83
ECs_2726	NC_002695.2	2679931	2681793	-	1863	225
ECs_2727	NC_002695.2	2681774	2682187	-	414	65
ECs_2728	NC_002695.2	2682214	2682645	-	432	110
ECs_2729	NC_002695.2	2682659	2683288	-	630	112
ECs_2730	NC_002695.2	2683381	2683647	-	267	75
ECs_2731	NC_002695.2	2683705	2684052	-	348	77
ECs_2732	NC_002695.2	2684089	2685594	-	1506	101
ECs_2733	NC_002695.2	2685584	2687176	-	1593	375
ECs_2734	NC_002695.2	2687173	2687379	-	207	20
ECs_2735	NC_002695.2	2687363	2689291	-	1929	327
ECs_2736	NC_002695.2	2689263	2689772	-	510	362
ECs_2737	NC_002695.2	2690473	2690787	-	315	71
ECs_2738	NC_002695.2	2691252	2691719	-	468	13
ECs_2739	NC_002695.2	2691314	2691499	-	186	0
ECs_5740	NC_002695.2	2691727	2691858	-	132	1
ECs_2740	NC_002695.2	2691871	2692053	-	183	1
ECs_2741	NC_002695.2	2692209	2692742	-	534	240
ECs_2742	NC_002695.2	2692793	2693137	-	345	75
ECs_2743	NC_002695.2	2693142	2693348	-	207	87
ECs_2744	NC_002695.2	2693668	2693994	+	327	2660
ECs_2745	NC_002695.2	2693994	2694881	+	888	2797
ECs_2746	NC_002695.2	2694963	2696813	-	1851	2475
ECs_2748	NC_002695.2	2697127	2697294	-	168	1244
ECs_2749	NC_002695.2	2697291	2697719	-	429	2511
ECs_R0069	NC_002695.2	2697893	2697969	-	77	2162
ECs_R0070	NC_002695.2	2697983	2698059	-	77	0
ECs_R0071	NC_002695.2	2698067	2698142	-	76	67
ECs_2750	NC_002695.2	2698353	2699042	-	690	51
ECs_2751	NC_002695.2	2699039	2699398	-	360	54
ECs_2752	NC_002695.2	2699411	2700460	-	1050	1065
ECs_2754	NC_002695.2	2700908	2701120	-	213	14054
ECs_2755	NC_002695.2	2701307	2701411	-	105	542
ECs_2756	NC_002695.2	2701521	2702084	-	564	642
ECs_2757	NC_002695.2	2702211	2702522	-	312	33
ECs_2758	NC_002695.2	2702519	2702671	-	153	11
ECs_2759	NC_002695.2	2702704	2703060	-	357	50
ECs_2760	NC_002695.2	2703057	2703281	-	225	16
ECs_2761	NC_002695.2	2703303	2704001	-	699	76
ECs_2762	NC_002695.2	2704036	2704458	-	423	52
ECs_2763	NC_002695.2	2704490	2705527	-	1038	142
ECs_2764	NC_002695.2	2705596	2706021	-	426	90
ECs_2765	NC_002695.2	2706018	2706245	-	228	318
ECs_2766	NC_002695.2	2706343	2706987	+	645	9427
ECs_2767	NC_002695.2	2707262	2707414	+	153	166
ECs_2768	NC_002695.2	2707895	2708083	+	189	26
ECs_2769	NC_002695.2	2708080	2708268	+	189	12
ECs_2770	NC_002695.2	2708364	2710835	+	2472	648
ECs_2772	NC_002695.2	2710894	2711097	+	204	173
ECs_2773	NC_002695.2	2711097	2712119	+	1023	742
ECs_R0072	NC_002695.2	2712172	2712261	-	90	323
ECs_2774	NC_002695.2	2712355	2713152	+	798	2607
ECs_R0073	NC_002695.2	2713253	2713328	+	76	299
ECs_2777	NC_002695.2	2721887	2722939	-	1053	92
ECs_2778	NC_002695.2	2723253	2724569	+	1317	4533
ECs_2779	NC_002695.2	2724671	2726125	+	1455	6871
ECs_2780	NC_002695.2	2726468	2727184	+	717	2358
ECs_R0074	NC_002695.2	2727634	2727709	-	76	109
ECs_R0075	NC_002695.2	2729458	2729533	+	76	474
ECs_2783	NC_002695.2	2729571	2730521	-	951	17542
ECs_2784	NC_002695.2	2730623	2731540	-	918	2211
ECs_R0076	NC_002695.2	2731866	2731941	+	76	241
ECs_2785	NC_002695.2	2731997	2732932	-	936	6135
ECs_2786	NC_002695.2	2732994	2734073	-	1080	631
ECs_2787	NC_002695.2	2734085	2734828	-	744	390
ECs_2788	NC_002695.2	2734825	2735367	-	543	555
ECs_2789	NC_002695.2	2735732	2736112	+	381	235
ECs_2790	NC_002695.2	2736109	2736456	+	348	193
ECs_2791	NC_002695.2	2736506	2738044	+	1539	2788
ECs_2792	NC_002695.2	2739492	2741639	+	2148	4009
ECs_2794	NC_002695.2	2742011	2742337	+	327	496
ECs_2795	NC_002695.2	2742337	2743224	+	888	1633
ECs_2796	NC_002695.2	2743190	2744089	+	900	1531
ECs_2797	NC_002695.2	2744086	2744991	+	906	469
ECs_2798	NC_002695.2	2744988	2746058	+	1071	594
ECs_2799	NC_002695.2	2746194	2746877	+	684	504
ECs_2800	NC_002695.2	2746893	2747303	+	411	1809
ECs_2801	NC_002695.2	2747524	2748345	+	822	291
ECs_2802	NC_002695.2	2748427	2748906	+	480	226
ECs_2803	NC_002695.2	2748921	2749397	+	477	235
ECs_2804	NC_002695.2	2749460	2749681	+	222	175
ECs_2805	NC_002695.2	2749755	2750123	+	369	191
ECs_2806	NC_002695.2	2750212	2750475	+	264	157
ECs_2807	NC_002695.2	2750582	2750776	+	195	211
ECs_2808	NC_002695.2	2751217	2751573	+	357	755
ECs_2809	NC_002695.2	2751674	2752003	-	330	14572
ECs_2810	NC_002695.2	2752175	2753233	-	1059	3153
ECs_2811	NC_002695.2	2753432	2753905	-	474	1135
ECs_2812	NC_002695.2	2754024	2755190	-	1167	982
ECs_2813	NC_002695.2	2755399	2756826	+	1428	4321
ECs_2814	NC_002695.2	2756869	2757096	-	228	5478
ECs_2815	NC_002695.2	2757110	2758114	-	1005	13392
ECs_2816	NC_002695.2	2758347	2759705	-	1359	27021
ECs_2817	NC_002695.2	2759972	2760922	-	951	2279
ECs_2818	NC_002695.2	2760947	2761771	-	825	5897
ECs_2819	NC_002695.2	2762197	2762247	+	51	491
ECs_2820	NC_002695.2	2762393	2763292	+	900	7365
ECs_2821	NC_002695.2	2763298	2764602	+	1305	5106
ECs_2822	NC_002695.2	2764599	2765669	+	1071	5362
ECs_2823	NC_002695.2	2765669	2766736	+	1068	6768
ECs_2824	NC_002695.2	2766736	2767326	+	591	2942
ECs_2825	NC_002695.2	2767326	2768063	+	738	3721
ECs_2826	NC_002695.2	2768045	2768821	+	777	4700
ECs_2827	NC_002695.2	2768815	2769426	+	612	6521
ECs_2828	NC_002695.2	2769523	2770500	-	978	23390
ECs_2829	NC_002695.2	2770646	2771812	-	1167	5941
ECs_2830	NC_002695.2	2772061	2773467	-	1407	50107
ECs_2831	NC_002695.2	2773668	2774333	-	666	3609
ECs_2835	NC_002695.2	2775596	2776966	-	1371	27875
ECs_2836	NC_002695.2	2776970	2778418	-	1449	19809
ECs_2837	NC_002695.2	2778400	2778909	-	510	5401
ECs_2838	NC_002695.2	2778912	2779877	-	966	16183
ECs_2839	NC_002695.2	2779880	2780998	-	1119	24252
ECs_2840	NC_002695.2	2781018	2782232	-	1215	3721
ECs_2841	NC_002695.2	2782257	2783351	-	1095	15823
ECs_2842	NC_002695.2	2783354	2784745	-	1392	3306
ECs_2843	NC_002695.2	2784732	2785478	-	747	2579
ECs_2844	NC_002695.2	2785447	2786631	-	1185	3586
ECs_2845	NC_002695.2	2786628	2787410	-	783	3288
ECs_2846	NC_002695.2	2787729	2788622	-	894	24396
ECs_2847	NC_002695.2	2788865	2789860	-	996	29048
ECs_2848	NC_002695.2	2790018	2791412	-	1395	917
ECs_2849	NC_002695.2	2791423	2792643	-	1221	886
ECs_2850	NC_002695.2	2792640	2793920	-	1281	1198
ECs_2851	NC_002695.2	2794100	2795578	-	1479	708
ECs_2852	NC_002695.2	2795580	2796974	-	1395	789
ECs_2853	NC_002695.2	2797029	2798399	-	1371	1068
ECs_2854	NC_002695.2	2798592	2800028	-	1437	864
ECs_2855	NC_002695.2	2800031	2801254	-	1224	402
ECs_2856	NC_002695.2	2801251	2801733	-	483	286
ECs_2857	NC_002695.2	2801733	2802698	-	966	967
ECs_2858	NC_002695.2	2802701	2803822	-	1122	1588
ECs_2859	NC_002695.2	2803851	2804399	-	549	256
ECs_2860	NC_002695.2	2804415	2805161	-	747	416
ECs_2861	NC_002695.2	2805172	2806389	-	1218	511
ECs_2862	NC_002695.2	2806364	2807581	-	1218	314
ECs_2863	NC_002695.2	2807578	2808066	-	489	86
ECs_2864	NC_002695.2	2808069	2808908	-	840	403
ECs_2865	NC_002695.2	2809001	2811163	-	2163	903
ECs_2866	NC_002695.2	2811166	2811609	-	444	101
ECs_2867	NC_002695.2	2811615	2812754	-	1140	559
ECs_2868	NC_002695.2	2813413	2814996	+	1584	4763
ECs_2869	NC_002695.2	2815071	2815409	+	339	1525
ECs_2870	NC_002695.2	2815399	2815689	+	291	1443
ECs_2871	NC_002695.2	2815742	2817595	-	1854	9158
ECs_2872	NC_002695.2	2817617	2818198	-	582	5402
ECs_2873	NC_002695.2	2818290	2818931	-	642	6371
ECs_2877	NC_002695.2	2822668	2823516	-	849	1408
ECs_2878	NC_002695.2	2823698	2825002	+	1305	5545
ECs_2879	NC_002695.2	2825015	2826955	-	1941	1234
ECs_2880	NC_002695.2	2826952	2827632	-	681	265
ECs_2881	NC_002695.2	2827710	2828369	-	660	219
ECs_2882	NC_002695.2	2829585	2830832	+	1248	1285
ECs_2883	NC_002695.2	2830832	2833954	+	3123	2511
ECs_2884	NC_002695.2	2833955	2837032	+	3078	1689
ECs_2885	NC_002695.2	2837033	2838448	+	1416	975
ECs_2886	NC_002695.2	2838445	2839848	+	1404	1285
ECs_2887	NC_002695.2	2839845	2840567	+	723	1827
ECs_2888	NC_002695.2	2840758	2841090	+	333	1452
ECs_2889	NC_002695.2	2841238	2842599	+	1362	4184
ECs_2891	NC_002695.2	2842929	2843246	-	318	27
ECs_2892	NC_002695.2	2843652	2844551	+	900	6759
ECs_2893	NC_002695.2	2844633	2845412	-	780	1871
ECs_2894	NC_002695.2	2845512	2846552	-	1041	224
ECs_2895	NC_002695.2	2846600	2847955	-	1356	326
ECs_2896	NC_002695.2	2847959	2848243	-	285	13
ECs_2897	NC_002695.2	2848274	2848726	-	453	36
ECs_2898	NC_002695.2	2848736	2849998	-	1263	172
ECs_2899	NC_002695.2	2850027	2850881	-	855	83
ECs_2900	NC_002695.2	2851180	2852232	-	1053	31337
ECs_2901	NC_002695.2	2852489	2853766	+	1278	367
ECs_2902	NC_002695.2	2853763	2854767	+	1005	618
ECs_2903	NC_002695.2	2854764	2855729	+	966	919
ECs_2904	NC_002695.2	2855703	2856449	-	747	1304
ECs_2905	NC_002695.2	2856501	2857319	-	819	575
ECs_2906	NC_002695.2	2857384	2858184	-	801	2260
ECs_2907	NC_002695.2	2858181	2858969	-	789	3362
ECs_2908	NC_002695.2	2859303	2859542	+	240	664
ECs_2909	NC_002695.2	2860593	2860940	+	348	116
ECs_2910	NC_002695.2	2860950	2861264	+	315	422
ECs_2911	NC_002695.2	2861374	2861646	-	273	965
ECs_2912	NC_002695.2	2861767	2862606	+	840	531
ECs_2913	NC_002695.2	2862824	2863162	+	339	1873
ECs_2914	NC_002695.2	2863244	2864278	-	1035	108
ECs_2915	NC_002695.2	2864289	2866769	-	2481	203
ECs_2916	NC_002695.2	2866785	2867459	-	675	24
ECs_2917	NC_002695.2	2867547	2868089	-	543	38
ECs_2918	NC_002695.2	2868381	2868662	-	282	1314
ECs_2919	NC_002695.2	2868924	2870033	-	1110	15786
ECs_2920	NC_002695.2	2870165	2872198	+	2034	30668
ECs_2925	NC_002695.2	2879156	2882785	+	3630	622
ECs_2926	NC_002695.2	2882847	2883164	+	318	68
ECs_2927	NC_002695.2	2884405	2885493	+	1089	316
ECs_2930	NC_002695.2	2887776	2888912	+	1137	236
ECs_2931	NC_002695.2	2888909	2891146	+	2238	671
ECs_2932	NC_002695.2	2890953	2891840	-	888	1936
ECs_2933	NC_002695.2	2891840	2892166	-	327	569
ECs_2934	NC_002695.2	2892350	2892811	+	462	583
ECs_2935	NC_002695.2	2892853	2893323	-	471	3793
ECs_2936	NC_002695.2	2893370	2894089	-	720	1043
ECs_2937	NC_002695.2	2894086	2895771	-	1686	3185
ECs_2939	NC_002695.2	2896286	2896534	+	249	4320
ECs_2940	NC_002695.2	2896902	2897171	-	270	990
ECs_2941	NC_002695.2	2897173	2898486	-	1314	1756
ECs_2942	NC_002695.2	2898551	2899150	-	600	1065
ECs_2943	NC_002695.2	2899218	2901563	-	2346	2053
ECs_2944	NC_002695.2	2901515	2902690	-	1176	751
ECs_2945	NC_002695.2	2902931	2903509	-	579	222
ECs_2946	NC_002695.2	2903506	2904249	-	744	216
ECs_2947	NC_002695.2	2904260	2904958	-	699	176
ECs_2948	NC_002695.2	2904958	2905287	-	330	72
ECs_2949	NC_002695.2	2905284	2907929	-	2646	1130
ECs_2950	NC_002695.2	2907973	2908281	-	309	158
ECs_2951	NC_002695.2	2908308	2908730	-	423	373
ECs_2952	NC_002695.2	2908744	2909496	-	753	275
ECs_2953	NC_002695.2	2909504	2909902	-	399	108
ECs_2954	NC_002695.2	2909915	2910538	-	624	145
ECs_2955	NC_002695.2	2910541	2910822	-	282	75
ECs_2956	NC_002695.2	2910815	2911141	-	327	91
ECs_2957	NC_002695.2	2911229	2912269	-	1041	431
ECs_2958	NC_002695.2	2912391	2912717	+	327	509
ECs_2959	NC_002695.2	2912717	2913604	+	888	2587
ECs_2961	NC_002695.2	2914511	2916013	-	1503	1337
ECs_2962	NC_002695.2	2916013	2916225	-	213	105
ECs_2963	NC_002695.2	2916222	2918345	-	2124	1053
ECs_2964	NC_002695.2	2918342	2918818	-	477	148
ECs_2965	NC_002695.2	2919273	2919740	-	468	274
ECs_2966	NC_002695.2	2919335	2919520	-	186	0
ECs_5741	NC_002695.2	2919748	2919894	-	147	49
ECs_2967	NC_002695.2	2919894	2920463	-	570	228
ECs_2968	NC_002695.2	2920734	2921267	-	534	205
ECs_2969	NC_002695.2	2921272	2921487	-	216	123
ECs_2970	NC_002695.2	2921565	2921810	-	246	420
ECs_2971	NC_002695.2	2921851	2922030	-	180	237
ECs_2972	NC_002695.2	2922168	2924114	-	1947	2517
ECs_2973	NC_002695.2	2924625	2924894	-	270	1187
ECs_2974	NC_002695.2	2924904	2925851	-	948	6214
ECs_2975	NC_002695.2	2926358	2926840	-	483	240
ECs_2976	NC_002695.2	2926785	2926979	-	195	35
ECs_2977	NC_002695.2	2926976	2927581	-	606	734
ECs_2978	NC_002695.2	2927574	2927783	-	210	75
ECs_2979	NC_002695.2	2927743	2928144	-	402	294
ECs_2980	NC_002695.2	2928147	2928323	-	177	91
ECs_2981	NC_002695.2	2928320	2928847	-	528	858
ECs_2982	NC_002695.2	2928844	2929290	-	447	525
ECs_2983	NC_002695.2	2929247	2929483	-	237	138
ECs_5742	NC_002695.2	2929494	2929709	-	216	413
ECs_2984	NC_002695.2	2929842	2930120	-	279	450
ECs_2985	NC_002695.2	2930191	2930481	-	291	2325
ECs_2986	NC_002695.2	2930478	2931179	-	702	10290
ECs_2987	NC_002695.2	2931176	2932114	-	939	10619
ECs_2988	NC_002695.2	2932147	2932443	-	297	6552
ECs_2989	NC_002695.2	2932558	2932776	-	219	9080
ECs_2990	NC_002695.2	2932885	2933532	+	648	5972
ECs_2991	NC_002695.2	2933655	2933936	+	282	3119
ECs_2992	NC_002695.2	2933943	2934494	+	552	10156
ECs_2993	NC_002695.2	2935007	2935279	+	273	14436
ECs_2995	NC_002695.2	2935296	2935877	-	582	36277
ECs_2996	NC_002695.2	2936138	2936506	+	369	11158
ECs_2997	NC_002695.2	2936579	2936743	+	165	1175
ECs_2998	NC_002695.2	2936712	2936855	+	144	2380
ECs_3000	NC_002695.2	2936931	2937227	+	297	7212
ECs_3001	NC_002695.2	2937233	2938018	+	786	14532
ECs_3002	NC_002695.2	2938015	2938692	+	678	9600
ECs_3003	NC_002695.2	2938692	2938874	+	183	665
ECs_3004	NC_002695.2	2938847	2939038	+	192	837
ECs_3005	NC_002695.2	2939115	2939330	+	216	1874
ECs_3006	NC_002695.2	2939429	2939650	+	222	1690
ECs_3007	NC_002695.2	2939647	2940594	+	948	5967
ECs_3008	NC_002695.2	2940596	2940772	+	177	1120
ECs_3009	NC_002695.2	2941106	2941462	+	357	2568
ECs_3010	NC_002695.2	2941459	2941821	+	363	2794
ECs_3011	NC_002695.2	2941909	2942151	+	243	2102
ECs_5743	NC_002695.2	2942155	2942289	+	135	629
ECs_3012	NC_002695.2	2942308	2942562	+	255	1842
ECs_3013	NC_002695.2	2942596	2943882	+	1287	16980
ECs_3014	NC_002695.2	2943957	2944604	+	648	1589
ECs_3015	NC_002695.2	2944752	2945483	-	732	3807
ECs_3016	NC_002695.2	2945488	2946414	-	927	2707
ECs_3017	NC_002695.2	2946407	2947564	-	1158	3951
ECs_3018	NC_002695.2	2947571	2948488	-	918	6461
ECs_3019	NC_002695.2	2948740	2951007	-	2268	7090
ECs_3020	NC_002695.2	2951233	2952948	+	1716	15754
ECs_3021	NC_002695.2	2952986	2953918	-	933	2705
ECs_3022	NC_002695.2	2954092	2954679	-	588	1765
ECs_3023	NC_002695.2	2954849	2955427	+	579	2880
ECs_3024	NC_002695.2	2955557	2956318	-	762	874
ECs_3025	NC_002695.2	2956371	2957897	-	1527	569
ECs_3026	NC_002695.2	2958502	2959452	-	951	2217
ECs_3027	NC_002695.2	2959612	2960805	-	1194	2801
ECs_3028	NC_002695.2	2960820	2961464	-	645	403
ECs_3029	NC_002695.2	2961473	2962174	-	702	546
ECs_3030	NC_002695.2	2962189	2963217	-	1029	437
ECs_3031	NC_002695.2	2963229	2964587	-	1359	811
ECs_3032	NC_002695.2	2964714	2965622	+	909	1518
ECs_3033	NC_002695.2	2965753	2966151	+	399	1782
ECs_3034	NC_002695.2	2966148	2966843	+	696	1488
ECs_3035	NC_002695.2	2966973	2967857	+	885	3430
ECs_3036	NC_002695.2	2968007	2968726	+	720	612
ECs_3037	NC_002695.2	2968729	2968968	+	240	98
ECs_3038	NC_002695.2	2969162	2970400	+	1239	485
ECs_3039	NC_002695.2	2970394	2971629	+	1236	441
ECs_3040	NC_002695.2	2971872	2972882	-	1011	857
ECs_3041	NC_002695.2	2972898	2974418	-	1521	1850
ECs_3042	NC_002695.2	2974479	2975477	-	999	5799
ECs_3043	NC_002695.2	2975756	2976796	-	1041	2054
ECs_3044	NC_002695.2	2976938	2978095	-	1158	5385
