# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955752.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955752.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955752.sam
ECs_2838	NC_002695.2	2778912	2779877	-	966	20985
ECs_2839	NC_002695.2	2779880	2780998	-	1119	26040
ECs_2840	NC_002695.2	2781018	2782232	-	1215	3208
ECs_2841	NC_002695.2	2782257	2783351	-	1095	13247
ECs_2842	NC_002695.2	2783354	2784745	-	1392	4436
ECs_2843	NC_002695.2	2784732	2785478	-	747	2876
ECs_2844	NC_002695.2	2785447	2786631	-	1185	4463
ECs_2845	NC_002695.2	2786628	2787410	-	783	3174
ECs_2846	NC_002695.2	2787729	2788622	-	894	11774
ECs_2847	NC_002695.2	2788865	2789860	-	996	26783
ECs_2848	NC_002695.2	2790018	2791412	-	1395	538
ECs_2849	NC_002695.2	2791423	2792643	-	1221	646
ECs_2850	NC_002695.2	2792640	2793920	-	1281	916
ECs_2851	NC_002695.2	2794100	2795578	-	1479	736
ECs_2852	NC_002695.2	2795580	2796974	-	1395	899
ECs_2853	NC_002695.2	2797029	2798399	-	1371	976
ECs_2854	NC_002695.2	2798592	2800028	-	1437	616
ECs_2855	NC_002695.2	2800031	2801254	-	1224	535
ECs_2856	NC_002695.2	2801251	2801733	-	483	331
ECs_2857	NC_002695.2	2801733	2802698	-	966	1088
ECs_2858	NC_002695.2	2802701	2803822	-	1122	1576
ECs_2859	NC_002695.2	2803851	2804399	-	549	367
ECs_2860	NC_002695.2	2804415	2805161	-	747	569
ECs_2861	NC_002695.2	2805172	2806389	-	1218	692
ECs_2862	NC_002695.2	2806364	2807581	-	1218	345
ECs_2863	NC_002695.2	2807578	2808066	-	489	93
ECs_2864	NC_002695.2	2808069	2808908	-	840	542
ECs_2865	NC_002695.2	2809001	2811163	-	2163	1216
ECs_2866	NC_002695.2	2811166	2811609	-	444	153
ECs_2867	NC_002695.2	2811615	2812754	-	1140	663
ECs_2868	NC_002695.2	2813413	2814996	+	1584	7036
ECs_2869	NC_002695.2	2815071	2815409	+	339	1379
ECs_2870	NC_002695.2	2815399	2815689	+	291	1160
ECs_2871	NC_002695.2	2815742	2817595	-	1854	10283
ECs_2872	NC_002695.2	2817617	2818198	-	582	8615
ECs_2873	NC_002695.2	2818290	2818931	-	642	12639
ECs_2877	NC_002695.2	2822668	2823516	-	849	767
ECs_2878	NC_002695.2	2823698	2825002	+	1305	25601
ECs_2879	NC_002695.2	2825015	2826955	-	1941	2099
ECs_2880	NC_002695.2	2826952	2827632	-	681	225
ECs_2881	NC_002695.2	2827710	2828369	-	660	170
ECs_2882	NC_002695.2	2829585	2830832	+	1248	1050
ECs_2883	NC_002695.2	2830832	2833954	+	3123	2272
ECs_2884	NC_002695.2	2833955	2837032	+	3078	1478
ECs_2885	NC_002695.2	2837033	2838448	+	1416	669
ECs_2886	NC_002695.2	2838445	2839848	+	1404	808
ECs_2887	NC_002695.2	2839845	2840567	+	723	872
ECs_2888	NC_002695.2	2840758	2841090	+	333	188
ECs_2889	NC_002695.2	2841238	2842599	+	1362	7689
ECs_2891	NC_002695.2	2842929	2843246	-	318	20
ECs_2892	NC_002695.2	2843652	2844551	+	900	704
ECs_2893	NC_002695.2	2844633	2845412	-	780	2067
ECs_2894	NC_002695.2	2845512	2846552	-	1041	204
ECs_2895	NC_002695.2	2846600	2847955	-	1356	237
ECs_2896	NC_002695.2	2847959	2848243	-	285	13
ECs_2897	NC_002695.2	2848274	2848726	-	453	10
ECs_2898	NC_002695.2	2848736	2849998	-	1263	109
ECs_2899	NC_002695.2	2850027	2850881	-	855	64
ECs_2900	NC_002695.2	2851180	2852232	-	1053	780
ECs_2901	NC_002695.2	2852489	2853766	+	1278	374
ECs_2902	NC_002695.2	2853763	2854767	+	1005	427
ECs_2903	NC_002695.2	2854764	2855729	+	966	761
ECs_2904	NC_002695.2	2855703	2856449	-	747	1434
ECs_2905	NC_002695.2	2856501	2857319	-	819	1115
ECs_2906	NC_002695.2	2857384	2858184	-	801	3430
ECs_2907	NC_002695.2	2858181	2858969	-	789	4663
ECs_2908	NC_002695.2	2859303	2859542	+	240	764
ECs_2909	NC_002695.2	2860593	2860940	+	348	182
ECs_2910	NC_002695.2	2860950	2861264	+	315	662
ECs_2911	NC_002695.2	2861374	2861646	-	273	1118
ECs_2912	NC_002695.2	2861767	2862606	+	840	1142
ECs_2913	NC_002695.2	2862824	2863162	+	339	2461
ECs_2914	NC_002695.2	2863244	2864278	-	1035	103
ECs_2915	NC_002695.2	2864289	2866769	-	2481	129
ECs_2916	NC_002695.2	2866785	2867459	-	675	32
ECs_2917	NC_002695.2	2867547	2868089	-	543	42
ECs_2918	NC_002695.2	2868381	2868662	-	282	1011
ECs_2919	NC_002695.2	2868924	2870033	-	1110	20552
ECs_2920	NC_002695.2	2870165	2872198	+	2034	34466
ECs_2925	NC_002695.2	2879156	2882785	+	3630	683
ECs_2926	NC_002695.2	2882847	2883164	+	318	63
ECs_2927	NC_002695.2	2884405	2885493	+	1089	615
ECs_2930	NC_002695.2	2887776	2888912	+	1137	180
ECs_2931	NC_002695.2	2888909	2891146	+	2238	658
ECs_2932	NC_002695.2	2890953	2891840	-	888	1379
ECs_2933	NC_002695.2	2891840	2892166	-	327	548
ECs_2934	NC_002695.2	2892350	2892811	+	462	876
ECs_2935	NC_002695.2	2892853	2893323	-	471	4694
ECs_2936	NC_002695.2	2893370	2894089	-	720	519
ECs_2937	NC_002695.2	2894086	2895771	-	1686	1081
ECs_2939	NC_002695.2	2896286	2896534	+	249	2020
ECs_2940	NC_002695.2	2896902	2897171	-	270	409
ECs_2941	NC_002695.2	2897173	2898486	-	1314	680
ECs_2942	NC_002695.2	2898551	2899150	-	600	372
ECs_2943	NC_002695.2	2899218	2901563	-	2346	914
ECs_2944	NC_002695.2	2901515	2902690	-	1176	357
ECs_2945	NC_002695.2	2902931	2903509	-	579	124
ECs_2946	NC_002695.2	2903506	2904249	-	744	86
ECs_2947	NC_002695.2	2904260	2904958	-	699	108
ECs_2948	NC_002695.2	2904958	2905287	-	330	41
ECs_2949	NC_002695.2	2905284	2907929	-	2646	642
ECs_2950	NC_002695.2	2907973	2908281	-	309	66
ECs_2951	NC_002695.2	2908308	2908730	-	423	140
ECs_2952	NC_002695.2	2908744	2909496	-	753	139
ECs_2953	NC_002695.2	2909504	2909902	-	399	30
ECs_2954	NC_002695.2	2909915	2910538	-	624	68
ECs_2955	NC_002695.2	2910541	2910822	-	282	31
ECs_2956	NC_002695.2	2910815	2911141	-	327	23
ECs_2957	NC_002695.2	2911229	2912269	-	1041	111
ECs_2958	NC_002695.2	2912391	2912717	+	327	337
ECs_2959	NC_002695.2	2912717	2913604	+	888	2010
ECs_2961	NC_002695.2	2914511	2916013	-	1503	616
ECs_2962	NC_002695.2	2916013	2916225	-	213	30
ECs_2963	NC_002695.2	2916222	2918345	-	2124	568
ECs_2964	NC_002695.2	2918342	2918818	-	477	49
ECs_2965	NC_002695.2	2919273	2919740	-	468	180
ECs_2966	NC_002695.2	2919335	2919520	-	186	0
ECs_5741	NC_002695.2	2919748	2919894	-	147	20
ECs_2967	NC_002695.2	2919894	2920463	-	570	150
ECs_2968	NC_002695.2	2920734	2921267	-	534	132
ECs_2969	NC_002695.2	2921272	2921487	-	216	67
ECs_2970	NC_002695.2	2921565	2921810	-	246	445
ECs_2971	NC_002695.2	2921851	2922030	-	180	275
ECs_2972	NC_002695.2	2922168	2924114	-	1947	1797
ECs_2973	NC_002695.2	2924625	2924894	-	270	815
ECs_2974	NC_002695.2	2924904	2925851	-	948	8823
ECs_2975	NC_002695.2	2926358	2926840	-	483	125
ECs_2976	NC_002695.2	2926785	2926979	-	195	6
ECs_2977	NC_002695.2	2926976	2927581	-	606	189
ECs_2978	NC_002695.2	2927574	2927783	-	210	20
ECs_2979	NC_002695.2	2927743	2928144	-	402	97
ECs_2980	NC_002695.2	2928147	2928323	-	177	22
ECs_2981	NC_002695.2	2928320	2928847	-	528	208
ECs_2982	NC_002695.2	2928844	2929290	-	447	150
ECs_2983	NC_002695.2	2929247	2929483	-	237	46
ECs_5742	NC_002695.2	2929494	2929709	-	216	101
ECs_2984	NC_002695.2	2929842	2930120	-	279	115
ECs_2985	NC_002695.2	2930191	2930481	-	291	566
ECs_2986	NC_002695.2	2930478	2931179	-	702	2761
ECs_2987	NC_002695.2	2931176	2932114	-	939	3507
ECs_2988	NC_002695.2	2932147	2932443	-	297	2619
ECs_2989	NC_002695.2	2932558	2932776	-	219	3880
ECs_2990	NC_002695.2	2932885	2933532	+	648	6548
ECs_2991	NC_002695.2	2933655	2933936	+	282	3043
ECs_2992	NC_002695.2	2933943	2934494	+	552	8170
ECs_2993	NC_002695.2	2935007	2935279	+	273	5059
ECs_2995	NC_002695.2	2935296	2935877	-	582	12636
ECs_2996	NC_002695.2	2936138	2936506	+	369	4082
ECs_2997	NC_002695.2	2936579	2936743	+	165	425
ECs_2998	NC_002695.2	2936712	2936855	+	144	834
ECs_3000	NC_002695.2	2936931	2937227	+	297	2256
ECs_3001	NC_002695.2	2937233	2938018	+	786	4533
ECs_3002	NC_002695.2	2938015	2938692	+	678	2789
ECs_3003	NC_002695.2	2938692	2938874	+	183	236
ECs_3004	NC_002695.2	2938847	2939038	+	192	321
ECs_3005	NC_002695.2	2939115	2939330	+	216	849
ECs_3006	NC_002695.2	2939429	2939650	+	222	639
ECs_3007	NC_002695.2	2939647	2940594	+	948	2509
ECs_3008	NC_002695.2	2940596	2940772	+	177	514
ECs_3009	NC_002695.2	2941106	2941462	+	357	1172
ECs_3010	NC_002695.2	2941459	2941821	+	363	1238
ECs_3011	NC_002695.2	2941909	2942151	+	243	996
ECs_5743	NC_002695.2	2942155	2942289	+	135	265
ECs_3012	NC_002695.2	2942308	2942562	+	255	951
ECs_3013	NC_002695.2	2942596	2943882	+	1287	14144
ECs_3014	NC_002695.2	2943957	2944604	+	648	965
ECs_3015	NC_002695.2	2944752	2945483	-	732	3330
ECs_3016	NC_002695.2	2945488	2946414	-	927	572
ECs_3017	NC_002695.2	2946407	2947564	-	1158	748
ECs_3018	NC_002695.2	2947571	2948488	-	918	794
ECs_3019	NC_002695.2	2948740	2951007	-	2268	6557
ECs_3020	NC_002695.2	2951233	2952948	+	1716	8406
ECs_3021	NC_002695.2	2952986	2953918	-	933	4038
ECs_3022	NC_002695.2	2954092	2954679	-	588	429
ECs_3023	NC_002695.2	2954849	2955427	+	579	1443
ECs_3024	NC_002695.2	2955557	2956318	-	762	397
ECs_3025	NC_002695.2	2956371	2957897	-	1527	560
ECs_3026	NC_002695.2	2958502	2959452	-	951	3795
ECs_3027	NC_002695.2	2959612	2960805	-	1194	1049
ECs_3028	NC_002695.2	2960820	2961464	-	645	179
ECs_3029	NC_002695.2	2961473	2962174	-	702	221
ECs_3030	NC_002695.2	2962189	2963217	-	1029	187
ECs_3031	NC_002695.2	2963229	2964587	-	1359	375
ECs_3032	NC_002695.2	2964714	2965622	+	909	786
ECs_3033	NC_002695.2	2965753	2966151	+	399	2252
ECs_3034	NC_002695.2	2966148	2966843	+	696	1992
ECs_3035	NC_002695.2	2966973	2967857	+	885	1673
ECs_3036	NC_002695.2	2968007	2968726	+	720	741
ECs_3037	NC_002695.2	2968729	2968968	+	240	185
ECs_3038	NC_002695.2	2969162	2970400	+	1239	296
ECs_3039	NC_002695.2	2970394	2971629	+	1236	248
ECs_3040	NC_002695.2	2971872	2972882	-	1011	141
ECs_3041	NC_002695.2	2972898	2974418	-	1521	145
ECs_3042	NC_002695.2	2974479	2975477	-	999	328
ECs_3043	NC_002695.2	2975756	2976796	-	1041	862
ECs_3044	NC_002695.2	2976938	2978095	-	1158	3104
ECs_3045	NC_002695.2	2978112	2978780	-	669	9456
ECs_3046	NC_002695.2	2979038	2979874	+	837	3380
ECs_3047	NC_002695.2	2979906	2981885	-	1980	1773
ECs_3048	NC_002695.2	2982177	2983646	-	1470	10207
ECs_3049	NC_002695.2	2983851	2984732	-	882	1569
ECs_3050	NC_002695.2	2984831	2985880	+	1050	1839
ECs_3051	NC_002695.2	2985954	2986811	+	858	3291
ECs_3052	NC_002695.2	2986814	2987902	+	1089	2597
ECs_3053	NC_002695.2	2987958	2989208	-	1251	170
ECs_3054	NC_002695.2	2989308	2990249	-	942	98
ECs_3055	NC_002695.2	2990379	2991077	+	699	62
ECs_3056	NC_002695.2	2991148	2992398	-	1251	303
ECs_3057	NC_002695.2	2992492	2993430	-	939	66
ECs_3058	NC_002695.2	2993418	2994359	-	942	29
ECs_3059	NC_002695.2	2994783	2996474	-	1692	3307
ECs_3060	NC_002695.2	2996491	2997429	-	939	2034
ECs_3061	NC_002695.2	2997429	2998559	-	1131	6922
ECs_3062	NC_002695.2	2998927	3000108	+	1182	4749
ECs_5744	NC_002695.2	3000105	3000359	-	255	2146
ECs_3063	NC_002695.2	3000514	3001086	+	573	12281
ECs_3064	NC_002695.2	3001300	3002775	+	1476	1177
ECs_3065	NC_002695.2	3002893	3003879	+	987	1279
ECs_3066	NC_002695.2	3003918	3004631	+	714	5058
ECs_3067	NC_002695.2	3005044	3005610	+	567	50089
ECs_3068	NC_002695.2	3005791	3007347	+	1557	9300
ECs_3069	NC_002695.2	3007429	3009243	+	1815	2496
ECs_3070	NC_002695.2	3009244	3010338	+	1095	1141
ECs_3071	NC_002695.2	3010338	3011363	+	1026	986
ECs_3072	NC_002695.2	3011365	3012954	+	1590	3840
ECs_3073	NC_002695.2	3012958	3013302	-	345	2993
ECs_3074	NC_002695.2	3013635	3014825	-	1191	7444
ECs_3075	NC_002695.2	3014853	3015548	-	696	6521
ECs_3076	NC_002695.2	3015697	3017457	+	1761	2468
ECs_3077	NC_002695.2	3017582	3017866	+	285	78938
ECs_3078	NC_002695.2	3018005	3019012	-	1008	9905
ECs_3079	NC_002695.2	3019194	3019421	+	228	6202
ECs_3080	NC_002695.2	3019441	3021201	+	1761	20881
ECs_R0077	NC_002695.2	3021276	3021352	+	77	425
ECs_3081	NC_002695.2	3021453	3024044	-	2592	1745
ECs_3082	NC_002695.2	3024364	3025011	+	648	1293
ECs_3083	NC_002695.2	3025046	3026098	-	1053	901
ECs_3084	NC_002695.2	3026095	3026652	-	558	216
ECs_3085	NC_002695.2	3026649	3028592	-	1944	342
ECs_3086	NC_002695.2	3028589	3029068	-	480	162
ECs_3087	NC_002695.2	3029065	3029274	-	210	37
ECs_3088	NC_002695.2	3029271	3030008	-	738	213
ECs_3089	NC_002695.2	3030050	3030712	-	663	232
ECs_3090	NC_002695.2	3030709	3031326	-	618	479
ECs_3091	NC_002695.2	3031345	3031947	-	603	352
ECs_3092	NC_002695.2	3031957	3032406	-	450	40
ECs_3093	NC_002695.2	3032403	3033266	-	864	47
ECs_3094	NC_002695.2	3033253	3033948	-	696	22
ECs_3095	NC_002695.2	3033955	3036441	-	2487	375
ECs_3096	NC_002695.2	3036438	3036701	-	264	15
ECs_3097	NC_002695.2	3036691	3037185	-	495	66
ECs_5745	NC_002695.2	3037294	3037458	+	165	11
ECs_3098	NC_002695.2	3037592	3038080	+	489	5069
ECs_3099	NC_002695.2	3038230	3039876	-	1647	5495
ECs_3100	NC_002695.2	3040094	3041737	-	1644	2202
ECs_3101	NC_002695.2	3041813	3042463	-	651	557
ECs_3102	NC_002695.2	3042463	3043527	-	1065	2849
ECs_3103	NC_002695.2	3043601	3044656	-	1056	7466
ECs_3104	NC_002695.2	3044768	3045871	-	1104	236184
ECs_3105	NC_002695.2	3046610	3049282	+	2673	15056
ECs_3106	NC_002695.2	3049299	3049949	+	651	15258
ECs_3107	NC_002695.2	3050149	3052998	-	2850	9646
ECs_3108	NC_002695.2	3053273	3054049	-	777	178
ECs_3111	NC_002695.2	3055704	3060098	-	4395	1421
ECs_3112	NC_002695.2	3060242	3060865	-	624	96
ECs_3113	NC_002695.2	3060862	3062415	-	1554	342
ECs_3114	NC_002695.2	3062698	3065325	-	2628	47652
ECs_3115	NC_002695.2	3065472	3066194	+	723	5137
ECs_3116	NC_002695.2	3066335	3070087	-	3753	1281
ECs_3117	NC_002695.2	3070783	3073068	+	2286	23884
ECs_3118	NC_002695.2	3073295	3074425	+	1131	7348
ECs_3119	NC_002695.2	3074425	3074679	+	255	1187
ECs_3120	NC_002695.2	3074733	3075383	-	651	1386
ECs_3121	NC_002695.2	3075464	3076654	-	1191	278
ECs_3122	NC_002695.2	3076806	3077684	+	879	52
ECs_3123	NC_002695.2	3078148	3079218	+	1071	15
ECs_3124	NC_002695.2	3079442	3080518	-	1077	793
ECs_3125	NC_002695.2	3080523	3081881	-	1359	235
ECs_3126	NC_002695.2	3082154	3083782	+	1629	253
ECs_3127	NC_002695.2	3083772	3085031	+	1260	250
ECs_3128	NC_002695.2	3085028	3086218	+	1191	351
ECs_3129	NC_002695.2	3086411	3087337	+	927	396
ECs_3130	NC_002695.2	3087378	3088130	-	753	1615
ECs_3132	NC_002695.2	3089027	3089353	+	327	655
ECs_3133	NC_002695.2	3089353	3090240	+	888	1950
ECs_3135	NC_002695.2	3090857	3092062	-	1206	147
ECs_3136	NC_002695.2	3092077	3092859	-	783	104
ECs_3137	NC_002695.2	3093079	3094281	-	1203	3823
ECs_3138	NC_002695.2	3094381	3094923	-	543	746
ECs_3139	NC_002695.2	3095202	3095627	+	426	1056
ECs_3140	NC_002695.2	3095666	3096268	-	603	4718
ECs_3141	NC_002695.2	3096558	3097715	+	1158	9613
ECs_3142	NC_002695.2	3097719	3098687	+	969	3964
ECs_3143	NC_002695.2	3098687	3100669	+	1983	9451
ECs_3144	NC_002695.2	3100666	3101556	+	891	3757
ECs_3145	NC_002695.2	3101556	3103208	+	1653	6624
ECs_5486	NC_002695.2	3103205	3103540	+	336	1451
ECs_3146	NC_002695.2	3103540	3103926	+	387	855
ECs_3147	NC_002695.2	3103920	3104186	-	267	506
ECs_3148	NC_002695.2	3104296	3105651	-	1356	2143
ECs_3149	NC_002695.2	3105648	3106610	-	963	2761
ECs_3150	NC_002695.2	3106610	3107467	-	858	3279
ECs_3151	NC_002695.2	3107482	3108240	-	759	281
ECs_3152	NC_002695.2	3108237	3109907	-	1671	1529
ECs_3153	NC_002695.2	3109996	3111291	-	1296	2966
ECs_3154	NC_002695.2	3111370	3111675	-	306	1131
ECs_3155	NC_002695.2	3111730	3112191	-	462	996
ECs_3156	NC_002695.2	3112256	3113173	+	918	2236
ECs_3157	NC_002695.2	3113364	3114584	+	1221	134
ECs_3159	NC_002695.2	3115716	3116219	+	504	170
ECs_3160	NC_002695.2	3116286	3117743	-	1458	28365
ECs_3161	NC_002695.2	3117750	3119279	-	1530	19058
ECs_3162	NC_002695.2	3119510	3121351	-	1842	11238
ECs_3163	NC_002695.2	3121348	3121650	-	303	608
ECs_3164	NC_002695.2	3121647	3122201	-	555	2933
ECs_3165	NC_002695.2	3122213	3122755	-	543	3000
ECs_3166	NC_002695.2	3122770	3123747	-	978	9616
ECs_3167	NC_002695.2	3123744	3126470	-	2727	35401
ECs_3168	NC_002695.2	3126523	3127860	-	1338	9404
ECs_3169	NC_002695.2	3127857	3128357	-	501	3626
ECs_3170	NC_002695.2	3128360	3130162	-	1803	22735
ECs_3171	NC_002695.2	3130256	3130918	-	663	18449
ECs_3172	NC_002695.2	3130934	3131377	-	444	14155
ECs_3173	NC_002695.2	3132008	3132946	-	939	3313
ECs_3174	NC_002695.2	3133866	3135083	+	1218	4909
ECs_3175	NC_002695.2	3135167	3135766	+	600	1609
ECs_3176	NC_002695.2	3135825	3137657	-	1833	3056
ECs_3177	NC_002695.2	3137744	3138394	-	651	2705
ECs_3178	NC_002695.2	3138405	3138899	-	495	3687
ECs_3179	NC_002695.2	3138982	3139437	-	456	3669
ECs_3180	NC_002695.2	3139775	3140977	+	1203	82854
ECs_3181	NC_002695.2	3141052	3143196	+	2145	79504
ECs_3182	NC_002695.2	3143428	3144906	+	1479	1267
ECs_3183	NC_002695.2	3144939	3145481	-	543	3690
ECs_3184	NC_002695.2	3145539	3146090	-	552	3465
ECs_3185	NC_002695.2	3146146	3146790	-	645	732
ECs_3186	NC_002695.2	3146926	3147573	+	648	178
ECs_3187	NC_002695.2	3147630	3147992	+	363	1202
ECs_3188	NC_002695.2	3148013	3148906	+	894	2725
ECs_3189	NC_002695.2	3148954	3149844	-	891	506
ECs_3190	NC_002695.2	3150041	3150814	-	774	385
ECs_3191	NC_002695.2	3150822	3151538	-	717	325
ECs_3192	NC_002695.2	3151535	3152221	-	687	592
ECs_3193	NC_002695.2	3152311	3153093	-	783	1489
ECs_3194	NC_002695.2	3153314	3154096	-	783	1349
ECs_3195	NC_002695.2	3154362	3154931	-	570	3064
ECs_3196	NC_002695.2	3155026	3156543	-	1518	6017
ECs_3197	NC_002695.2	3156580	3157068	-	489	5196
ECs_3198	NC_002695.2	3157509	3158171	-	663	5589
ECs_3199	NC_002695.2	3158161	3159429	-	1269	7139
ECs_3200	NC_002695.2	3159499	3160413	-	915	43982
ECs_3201	NC_002695.2	3160569	3161228	-	660	3781
ECs_3202	NC_002695.2	3161311	3162123	-	813	4219
ECs_3203	NC_002695.2	3162123	3163136	-	1014	11052
ECs_3204	NC_002695.2	3163202	3164338	-	1137	10508
ECs_3205	NC_002695.2	3164437	3165432	+	996	2636
ECs_3206	NC_002695.2	3165429	3166607	-	1179	2977
ECs_3207	NC_002695.2	3166882	3168102	-	1221	5992
ECs_3208	NC_002695.2	3168261	3170267	+	2007	2264
ECs_3209	NC_002695.2	3170388	3170666	-	279	3063
ECs_3210	NC_002695.2	3170700	3171248	-	549	3152
ECs_3211	NC_002695.2	3171248	3172057	-	810	3682
ECs_3212	NC_002695.2	3172057	3172881	-	825	3363
ECs_3213	NC_002695.2	3172885	3173970	-	1086	7458
ECs_3214	NC_002695.2	3174005	3174937	-	933	6612
ECs_3215	NC_002695.2	3175103	3175654	+	552	2833
ECs_3216	NC_002695.2	3175825	3176667	-	843	530
ECs_3217	NC_002695.2	3176669	3177190	-	522	65
ECs_3218	NC_002695.2	3177187	3177615	-	429	117
ECs_3219	NC_002695.2	3177654	3178154	-	501	88
ECs_3220	NC_002695.2	3178165	3178923	-	759	68
ECs_3221	NC_002695.2	3178946	3181585	-	2640	331
ECs_3222	NC_002695.2	3181667	3182230	-	564	48
ECs_3223	NC_002695.2	3182876	3183361	-	486	13791
ECs_3224	NC_002695.2	3183564	3185708	-	2145	685
ECs_3225	NC_002695.2	3185708	3187018	-	1311	394
ECs_3226	NC_002695.2	3187198	3187482	-	285	340
ECs_3227	NC_002695.2	3187854	3189194	+	1341	36431
ECs_3228	NC_002695.2	3189559	3190590	+	1032	330
ECs_3229	NC_002695.2	3190985	3191740	-	756	4350
ECs_3230	NC_002695.2	3192034	3192966	+	933	321
ECs_R0078	NC_002695.2	3193042	3193116	+	75	156
ECs_3231	NC_002695.2	3193278	3194435	+	1158	849
ECs_3232	NC_002695.2	3194610	3195746	-	1137	149
ECs_3233	NC_002695.2	3195756	3196436	-	681	101
ECs_3234	NC_002695.2	3196423	3196890	-	468	83
ECs_3236	NC_002695.2	3197490	3198137	+	648	132
ECs_3238	NC_002695.2	3198807	3200219	-	1413	822
ECs_3239	NC_002695.2	3200406	3200582	-	177	507
ECs_3240	NC_002695.2	3200885	3201511	+	627	370
ECs_3241	NC_002695.2	3202109	3203356	-	1248	477
ECs_3242	NC_002695.2	3203428	3204342	-	915	103
ECs_3243	NC_002695.2	3204558	3205991	+	1434	1314
ECs_3244	NC_002695.2	3205999	3206952	-	954	6892
ECs_3245	NC_002695.2	3207473	3208801	+	1329	760
ECs_3246	NC_002695.2	3208909	3210447	-	1539	272
ECs_3247	NC_002695.2	3210447	3211610	-	1164	35
ECs_3248	NC_002695.2	3212026	3212640	+	615	716
ECs_3249	NC_002695.2	3212645	3216238	+	3594	2064
ECs_3252	NC_002695.2	3217509	3218453	-	945	87
ECs_3253	NC_002695.2	3218523	3220217	-	1695	190
ECs_3254	NC_002695.2	3220271	3221521	-	1251	175
ECs_3255	NC_002695.2	3222034	3222669	-	636	79
ECs_3256	NC_002695.2	3222965	3223240	+	276	70
ECs_3257	NC_002695.2	3223317	3223559	-	243	197
ECs_3258	NC_002695.2	3223912	3224832	+	921	27171
ECs_3259	NC_002695.2	3225324	3226562	-	1239	1619
ECs_3260	NC_002695.2	3226939	3228636	+	1698	4114
ECs_3261	NC_002695.2	3228651	3229385	+	735	2297
ECs_3262	NC_002695.2	3229398	3230255	+	858	1567
ECs_3263	NC_002695.2	3230258	3232753	-	2496	885
ECs_3264	NC_002695.2	3232778	3233815	-	1038	103
ECs_3265	NC_002695.2	3233815	3234900	-	1086	82
ECs_3266	NC_002695.2	3234915	3236162	-	1248	145
ECs_3267	NC_002695.2	3236184	3236510	-	327	21
ECs_3268	NC_002695.2	3236729	3237694	-	966	516
ECs_3269	NC_002695.2	3237898	3239154	+	1257	691
ECs_3270	NC_002695.2	3239269	3239595	+	327	1789
ECs_3271	NC_002695.2	3239735	3240973	-	1239	1554
ECs_3272	NC_002695.2	3241309	3242511	+	1203	8619
ECs_3273	NC_002695.2	3242561	3244750	-	2190	10809
ECs_R0079	NC_002695.2	3244958	3245033	-	76	1195
ECs_R0080	NC_002695.2	3245073	3245148	-	76	908
ECs_3274	NC_002695.2	3245369	3245728	+	360	2008
ECs_3275	NC_002695.2	3245751	3246122	+	372	1786
ECs_3276	NC_002695.2	3246162	3247310	-	1149	3876
ECs_3277	NC_002695.2	3247378	3247920	+	543	2448
ECs_3278	NC_002695.2	3247921	3249336	-	1416	21979
ECs_R0081	NC_002695.2	3249595	3249670	+	76	2791
ECs_R0082	NC_002695.2	3249715	3249790	+	76	4693
ECs_R0083	NC_002695.2	3249837	3249912	+	76	664
ECs_R0084	NC_002695.2	3249917	3249992	+	76	240
ECs_3279	NC_002695.2	3250112	3250453	+	342	778
ECs_3282	NC_002695.2	3251460	3252458	+	999	1467
ECs_5748	NC_002695.2	3252455	3252673	-	219	345
ECs_3283	NC_002695.2	3252675	3254690	-	2016	7657
ECs_3284	NC_002695.2	3254761	3255759	-	999	11027
ECs_3285	NC_002695.2	3255989	3256750	+	762	2924
ECs_3286	NC_002695.2	3256935	3257906	+	972	3866
ECs_3287	NC_002695.2	3258290	3258547	+	258	15849
ECs_3288	NC_002695.2	3258592	3260319	+	1728	53641
ECs_3289	NC_002695.2	3260360	3260869	+	510	25227
ECs_3290	NC_002695.2	3260912	3261763	-	852	3283
ECs_3291	NC_002695.2	3261868	3262200	+	333	503
ECs_3292	NC_002695.2	3262238	3263149	-	912	456
ECs_3293	NC_002695.2	3263283	3264380	-	1098	494
ECs_3294	NC_002695.2	3264370	3265245	-	876	531
ECs_3295	NC_002695.2	3265245	3266078	-	834	241
ECs_3296	NC_002695.2	3266078	3267094	-	1017	321
ECs_3297	NC_002695.2	3267252	3268043	-	792	1031
ECs_3298	NC_002695.2	3268172	3269029	-	858	142
ECs_3299	NC_002695.2	3269193	3270089	+	897	143
ECs_3300	NC_002695.2	3270093	3271517	+	1425	279
ECs_3301	NC_002695.2	3271522	3272826	+	1305	562
ECs_3302	NC_002695.2	3272884	3273783	-	900	8464
ECs_3303	NC_002695.2	3273879	3274454	-	576	5256
ECs_3304	NC_002695.2	3274515	3274964	-	450	592
ECs_3305	NC_002695.2	3274951	3275376	-	426	1037
ECs_3306	NC_002695.2	3275590	3276459	+	870	3045
